	SRR7359508.tabular	SRR7359507.tabular	SRR7359506.tabular	SRR7359505.tabular	SRR7359512.tabular	SRR7359511.tabular	SRR7359510.tabular	SRR7359509.tabular
1700026J12Rik	12.1848472908371	4.39484045369541	0.957781222723073	9.5199104807153	9.20499790570819	1.89096302830589	0.849064858805314	5.05643597421694
1700026J14Rik	0	0	0	0	0	0	0	0
1700026N04Rik	1.1077133900761	14.2832314745101	0.957781222723073	11.4238925768584	9.20499790570819	10.4002966556824	22.9247511877435	14.1580207278074
1700027A07Rik	0	0	0	0	0	0	0	0
1700027A15Rik	6.64628034045659	4.39484045369541	0	8.56791943264377	4.09111018031475	6.61837059907062	4.24532429402657	0
1700027F06Rik	0	0	0	0	0	0	0	0
1700027F09Rik	0	0	0	0	0	0	0	0
1700027H10Rik	0	1.09871011342385	0	0	0	0	0	0
1700027I24Rik	0	0	0	0	0	0	0	0
1700027J07Rik	4.43085356030439	2.19742022684771	8.62003100450765	2.85597314421459	17.3872182663377	0.945481514152946	4.24532429402657	3.03386158453016
1700028B04Rik	0	0	0	0	0	0	0	0
1700028D13Rik	0	0	0	0	0	0	0	0
1700028E10Rik	12.1848472908371	26.3690427221725	30.6489991271383	3.80796419228612	5.11388772539344	9.45481514152946	5.09438915283189	31.349903040145
1700028I16Rik	6.64628034045659	0	3.83112489089229	0	1.02277754507869	3.78192605661178	9.33971344685846	2.02257438968677
1700028J19Rik	35.4468284824351	16.4806517013578	26.817874236246	35.2236687786466	33.7516589875967	25.5280008821296	45.0004375166817	14.1580207278074
1700028K03Rik	0	0	0	0	0	0	0	0
1700028M03Rik	0	5.49355056711926	0	0	2.04555509015738	0.945481514152946	2.54719457641594	0
1700028N14Rik	0	0	0	0	0	0.945481514152946	0	0
1700028P14Rik	12.1848472908371	5.49355056711926	1.91556244544615	6.66393733650071	15.3416631761803	5.67288908491768	11.0378431644691	21.2370310917111
1700028P15Rik	3.32314017022829	0	5.74668733633844	0	0	0	0	1.01128719484339
1700029B22Rik	0	0	0	0	0	0	0	0
1700029B24Rik	0	1.09871011342385	0	0	0	0	0	0
1700029E06Rik	0	0	0	0	0	0	0	0
1700029F12Rik	0	7.69097079396697	0.957781222723073	6.66393733650071	10.2277754507869	2.83644454245884	0.849064858805314	0
1700029H14Rik	11.077133900761	23.0729123819009	0.957781222723073	6.66393733650071	18.4099958114164	12.2912596839883	5.09438915283189	0
1700029I15Rik	47.6316757732722	50.5406652174972	29.6912179044153	32.367695634432	26.5922161720459	27.4189639104354	25.4719457641594	24.2708926762413
1700029J03Rik	13.2925606809132	17.5793618147816	12.4511558953999	0.95199104807153	31.7061038974393	17.964148768906	1.69812971761063	3.03386158453016
1700029J07Rik	91.9402113763161	56.0342157846165	56.5090921406613	66.6393733650071	77.7310934259803	77.5294841605416	139.246636844072	131.46733532964
1700029M03Rik	0	0	0	0	3.06833263523606	0	0	0
1700029M20Rik	0	0	0	0	0	0.945481514152946	5.09438915283189	0
1700029N11Rik	1.1077133900761	3.29613034027156	0	1.90398209614306	0	1.89096302830589	10.1887783056638	0
1700029P11Rik	0	0	0	0	2.04555509015738	0	0	0
1700030A11Rik	0	0	0	0	0	0	0	0
1700030C10Rik	9.96942051068488	14.2832314745101	5.74668733633844	3.80796419228612	8.1822203606295	25.5280008821296	13.585037740885	6.06772316906032
1700030C12Rik	0	0	0	0	4.09111018031475	0	0	1.01128719484339
1700030C14Rik	0	0	0	0	2.04555509015738	0	0	0
1700030E10Rik	1.1077133900761	3.29613034027156	0	0	1.02277754507869	10.4002966556824	0.849064858805314	1.01128719484339
1700030F04Rik	8.86170712060878	13.1845213610862	0.957781222723073	28.5597314421459	27.6149937171246	7.56385211322357	15.2831674584957	1.01128719484339
1700030I03Rik	0	0	0	0	0	0	0	0
1700030J22Rik	5.53856695038049	17.5793618147816	10.5355934499538	16.183847817216	15.3416631761803	8.50933362737652	4.24532429402657	6.06772316906032
1700030K09Rik	327.883163462525	248.308485633791	234.656399567153	302.733153286747	319.106594064551	386.701939288555	343.871267816152	258.889521879907
1700030L20Rik	1.1077133900761	0	2.87334366816922	1.90398209614306	6.13666527047213	3.78192605661178	0.849064858805314	1.01128719484339
1700030L22Rik	0	0	0	0	0	0	0	0
1700030M09Rik	0	0	0	0	0	0	0	0
1700030N03Rik	56.493382893881	48.3432449906495	42.1423737998152	35.2236687786466	29.660548807282	73.7475581039298	107.831237068275	20.2257438968677
1700030N18Rik	0	0	0	0	0	0	0	0
1700030O20Rik	0	0	0.957781222723073	0	0	0	0	2.02257438968677
1700031A10Rik	5.53856695038049	0	9.57781222723073	0.95199104807153	0	3.78192605661178	0	0
1700031F05Rik	0	0	0	0	0	0	16.132232317301	2.02257438968677
1700031F10Rik	0	0	0	0	0	0	0	0
1700031L13Rik	0	0	0	0	0	2.83644454245884	0	0
1700031M16Rik	2.2154267801522	2.19742022684771	0	0	1.02277754507869	6.61837059907062	0.849064858805314	6.06772316906032
1700031P21Rik	0	0	0	0	5.11388772539344	0	0	0
1700034B16Rik	0	0	14.3667183408461	0	0	0	0	1.01128719484339
1700034E13Rik	12.1848472908371	2.19742022684771	0.957781222723073	14.279865721073	10.2277754507869	4.72740757076473	0	6.06772316906032
1700034G24Rik	0	0	0	5.71194628842918	0	1.89096302830589	0	1.01128719484339
1700034H15Rik	0	0	16.2822807862922	0	9.20499790570819	6.61837059907062	5.09438915283189	8.0902975587471
1700034I23Rik	0	0	0	0	0	0	0	0
1700034J04Rik	0	0	0	0	0	0	0	0
1700034J05Rik	0	0	0	0	0	0	0	0
1700034K08Rik	6.64628034045659	0	0.957781222723073	0	0	14.1822227122942	1.69812971761063	1.01128719484339
1700034P13Rik	68.6782301847181	35.1587236295633	83.3269663769073	53.3114986920057	80.7994260612164	63.3472614482474	57.7364103987614	46.5192109627958
1700036A12Rik	6.64628034045659	9.88839102081467	0	0.95199104807153	6.13666527047213	0.945481514152946	1.69812971761063	0
1700036G14Rik	0	0	0	0	0	0	0	0
1700036O09Rik	0	0	0	0	0	0	0	0
1700037C06Rik	0	0	0	0	0	0	0	0
1700037C18Rik	0	0	0	0	0	0	0	0
1700037F03Rik	4.43085356030439	3.29613034027156	0	0	17.3872182663377	0	0	3.03386158453016
1700037H04Rik	361.114565164808	373.56143856411	398.436988652798	288.453287565674	364.108806048013	387.647420802708	377.833862168365	432.83091939297
1700039E22Rik	0	0	0	0	0	0	0	0
1700039I01Rik	0	0	0	0	1.02277754507869	0	0	0
1700039M10Rik	1.1077133900761	5.49355056711926	0	0	1.02277754507869	3.78192605661178	3.39625943522126	11.1241591432773
1700039M15Rik	1.1077133900761	0	0	0	1.02277754507869	0	0	0
1700040D17Rik	68.6782301847181	17.5793618147816	18.1978432317384	39.9836240190043	34.7744365326754	24.5825193679766	36.5097889286285	29.3273286504582
1700040E09Rik	0	0	0	0	0	0	0	0
1700040F15Rik	0	0	0	0	0	0	0	0
1700040F17Rik	0	0	0	0	0	0	0	0
1700040K01Rik	0	0	0	0	0	0	0	0
1700040L08Rik	1.1077133900761	3.29613034027156	8.62003100450765	0	0	0.945481514152946	0	0
1700041B01Rik	0	0	0	0	0	0	0	0
1700041C23Rik	0	0	0	0	2.04555509015738	0.945481514152946	0	0
1700041G16Rik	0	7.69097079396697	3.83112489089229	5.71194628842918	4.09111018031475	8.50933362737652	4.24532429402657	2.02257438968677
1700041I07Rik	2.2154267801522	6.59226068054312	4.78890611361536	0.95199104807153	3.06833263523606	0	17.8303620349116	6.06772316906032
1700041M05Rik	1.1077133900761	0	0.957781222723073	0	2.04555509015738	2.83644454245884	0	1.01128719484339
1700041M19Rik	34.339115092359	27.4677528355963	16.2822807862922	23.7997762017883	29.660548807282	20.8005933113648	6.79251887044251	16.1805951174942
1700042D02Rik	1.1077133900761	0	0	0	1.02277754507869	0	0	0
1700042G07Rik	0	0	0	0	0	0	0	0
1700042G15Rik	6.64628034045659	0	0	0	0	0	0	0
1700042O05Rik	0	0	0	0	2.04555509015738	0.945481514152946	0	3.03386158453016
1700042O10Rik	0	0	0	0	0	0	0	0
1700044C05Rik	5.53856695038049	0	0.957781222723073	0	2.04555509015738	2.83644454245884	0	1.01128719484339
1700044K03Rik	0	0	1.91556244544615	0	0	0	0	0
1700045H11Rik	0	0	0.957781222723073	6.66393733650071	3.06833263523606	3.78192605661178	0	2.02257438968677
1700045I11Rik	0	0	0	0	0	0	0	0
1700046C09Rik	14.4002740709893	1.09871011342385	0	0.95199104807153	6.13666527047213	9.45481514152946	3.39625943522126	4.04514877937355
1700047A11Rik	0	0	0	0	0	0	0	0
1700047E10Rik	0	0	0	0	0	0	0	0
1700047F07Rik	13.2925606809132	6.59226068054312	0.957781222723073	9.5199104807153	30.6833263523606	2.83644454245884	5.9434540116372	1.01128719484339
1700047G03Rik	0	1.09871011342385	0	2.85597314421459	6.13666527047213	0.945481514152946	0	0
1700047G07Rik	1.1077133900761	4.39484045369541	0	0	0	0	0	0
1700047K16Rik	0	0	0	0	0	0	0	0
1700047L14Rik	0	0	0	0	0	0	0	0
1700047M11Rik	2.2154267801522	0	0	12.3758836249299	8.1822203606295	8.50933362737652	3.39625943522126	4.04514877937355
1700047N06Rik	0	0	0	0	0	0	0	0
1700047O18Rik	0	0	0	0	0	0	0	0
1700048F04Rik	0	1.09871011342385	3.83112489089229	9.5199104807153	4.09111018031475	4.72740757076473	3.39625943522126	0
1700048M11Rik	0	0	0	0	0	0	0	0
1700048O14Rik	1.1077133900761	0	0	0	0	0	0	0
1700048O20Rik	0	0	0	0	1.02277754507869	0	0	1.01128719484339
1700048P04Rik	1.1077133900761	0	0	0	0	1.89096302830589	0	0
1700049E15Rik	0	5.49355056711926	0	0	13.2961080860229	0	0.849064858805314	0
1700049E17Rik1	0	0	0	0	0	0	0	0
1700049E17Rik2	0	0	0	0	0	0	0	0
1700049E22Rik	0	0	0	0.95199104807153	1.02277754507869	0	0	0
1700049L16Rik	0	0	0	0	0	0	0	0
1700051A21Rik	0	0	1.91556244544615	0	0	0	0	0
1700051K13Rik	0	0	0	0	0	0	0	0
1700051O22Rik	0	0	0	0	0	0	0	0
1700052H01Rik	2.2154267801522	5.49355056711926	4.78890611361536	27.6077403940744	10.2277754507869	8.50933362737652	1.69812971761063	11.1241591432773
1700052I22Rik	0	0	0	0	1.02277754507869	0	0	0
1700052K11Rik	4.43085356030439	25.2703326087486	18.1978432317384	16.183847817216	5.11388772539344	14.1822227122942	5.9434540116372	6.06772316906032
1700054A03Rik	3.32314017022829	2.19742022684771	0.957781222723073	5.71194628842918	10.2277754507869	10.4002966556824	8.49064858805314	11.1241591432773
1700054K02Rik	0	0	0	0	0	0	0	0
1700054K19Rik	0	0	2.87334366816922	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0	0	0
1700054O05Rik	0	0	0	0	2.04555509015738	0	0	0
1700054O19Rik	0	1.09871011342385	0.957781222723073	0	1.02277754507869	0	0	0
1700055C04Rik	0	0	0	8.56791943264377	0	0	0	0
1700055D18Rik	14.4002740709893	10.9871011342385	4.78890611361536	29.5117224902174	4.09111018031475	33.0918529953531	12.7359728820797	14.1580207278074
1700056E22Rik	0	0	0	0	0	0	0	0
1700056N10Rik	38.7699686526634	25.2703326087486	36.3956864634768	73.3033107015078	29.660548807282	41.6011866227296	29.717270058186	42.4740621834223
1700057G04Rik	5.53856695038049	4.39484045369541	0.957781222723073	1.90398209614306	13.2961080860229	3.78192605661178	0.849064858805314	20.2257438968677
1700057H15Rik	14.4002740709893	2.19742022684771	0	21.8957941056452	8.1822203606295	11.3457781698354	2.54719457641594	4.04514877937355
1700057H21Rik	3.32314017022829	5.49355056711926	3.83112489089229	2.85597314421459	6.13666527047213	3.78192605661178	5.9434540116372	4.04514877937355
1700058P15Rik	0	0	0	0	0	0	0	0
1700060C16Rik	5.53856695038049	10.9871011342385	0	14.279865721073	17.3872182663377	5.67288908491768	0.849064858805314	19.2144567020244
1700060C20Rik	0	0	0	0	0	0	0	0
1700060J05Rik	0	0	0	0	0	0	0	0
1700060O08Rik	0	0	3.83112489089229	0	2.04555509015738	2.83644454245884	0	0
1700061A03Rik	12.1848472908371	4.39484045369541	0	0	2.04555509015738	2.83644454245884	0	0
1700061E17Rik	0	0	0	0	0	0	0	0
1700061E18Rik	0	0	0	0	0	0	0	0
1700061F12Rik	4.43085356030439	0	0	0	1.02277754507869	0	0	0
1700061H18Rik	0	0	0	2.85597314421459	0	0	0	0
1700061I17Rik	13.2925606809132	4.39484045369541	1.91556244544615	0	6.13666527047213	1.89096302830589	0	4.04514877937355
1700061J23Rik	3.32314017022829	1.09871011342385	0	0	1.02277754507869	1.89096302830589	0	1.01128719484339
1700061N14Rik	5.53856695038049	4.39484045369541	0.957781222723073	0	3.06833263523606	5.67288908491768	0.849064858805314	9.10158475359049
1700062C10Rik	4.43085356030439	2.19742022684771	0	1.90398209614306	6.13666527047213	3.78192605661178	3.39625943522126	5.05643597421694
1700063A18Rik	1.1077133900761	0	0	4.75995524035765	12.2733305409443	2.83644454245884	0.849064858805314	5.05643597421694
1700063D05Rik	1.1077133900761	0	0	2.85597314421459	12.2733305409443	4.72740757076473	7.64158372924783	10.1128719484339
1700063H04Rik	0	0	0	0	0	0	0	0
1700063H06Rik	0	0	0	0.95199104807153	1.02277754507869	0	0	0
1700063I16Rik	0	0	0	0	0	0	0	0
1700063J08Rik	0	0	0	0	0	0	0	0
1700063K16Rik	0	0	0	0	0	0	0	0
1700063O14Rik	0	0	0	0	0	0	0	0
1700064H15Rik	45.41624899312	32.9613034027156	63.2135606997228	37.1276508747897	37.8427691679115	24.5825193679766	20.3775566113275	25.2821798710847
1700064J06Rik	1.1077133900761	1.09871011342385	0.957781222723073	6.66393733650071	4.09111018031475	0	0	0
1700064M15Rik	0	0	0	0	1.02277754507869	0	0	0
1700065D16Rik	22.154267801522	8.78968090739082	2.87334366816922	10.4719015287868	6.13666527047213	7.56385211322357	0	4.04514877937355
1700065I16Rik	0	0	0	0	1.02277754507869	0	0	0
1700065J11Rik	4.43085356030439	0	2.87334366816922	0	0	0.945481514152946	0	0
1700065J18Rik	0	0	0	0	0	0	0	0
1700065L07Rik	5.53856695038049	1.09871011342385	0	8.56791943264377	3.06833263523606	5.67288908491768	0.849064858805314	8.0902975587471
1700065O20Rik	2.2154267801522	1.09871011342385	0.957781222723073	0	3.06833263523606	2.83644454245884	0	0
1700066B17Rik	2.2154267801522	1.09871011342385	6.70446855906151	0	2.04555509015738	0	0	2.02257438968677
1700066B19Rik	19.9388410213698	20.8754921550532	23.9445305680768	8.56791943264377	23.5238835368098	12.2912596839883	12.7359728820797	12.1354463381206
1700066C05Rik	0	0	0	0	0	0	0	0
1700066J03Rik	0	0	0	0	0	0	0	0
1700066M21Rik	252.55865293735	304.342701418407	209.754087776353	234.189797825596	276.149937171246	227.86104491086	299.719895158276	336.758635882848
1700066N21Rik	2.2154267801522	6.59226068054312	0.957781222723073	1.90398209614306	16.364440721259	3.78192605661178	0.849064858805314	0
1700066O22Rik	0	0	0	0	0	0	0	0
1700067G17Rik	1.1077133900761	7.69097079396697	7.66224978178458	11.4238925768584	4.09111018031475	4.72740757076473	22.9247511877435	0
1700067K01Rik	29.9082615320546	30.7638831758679	23.9445305680768	79.9672480380085	68.5260955202721	21.7460748255178	18.6794268937169	37.4176262092053
1700067P10Rik	0	0	0	0	0	0	0	0
1700069B07Rik	0	0	0	0	0	0	0	0
1700069L16Rik	5.53856695038049	1.09871011342385	0	0	5.11388772539344	1.89096302830589	0.849064858805314	0
1700069P05Rik	0	0	0.957781222723073	0	0	0	0	0
1700071G01Rik	0	0	0	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0	0	0
1700071M16Rik	0	0	0	0	0	0	0	0
1700072B07Rik	0	0	0	0	0	0	0	0
1700072G22Rik	0	0	0	0	1.02277754507869	0	0.849064858805314	0
1700072O05Rik	0	1.09871011342385	0	0	5.11388772539344	5.67288908491768	0	0
1700073E17Rik	0	0	0	0	0	0	0	0
1700074A21Rik	0	0	0	0	0	0	0	0
1700074H08Rik	1.1077133900761	2.19742022684771	0	2.85597314421459	0	0.945481514152946	0	0
1700074P13Rik	4.43085356030439	0	1.91556244544615	0.95199104807153	1.02277754507869	1.89096302830589	0.849064858805314	0
1700080C20Rik	0	0	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0.945481514152946	0	0
1700081B01Rik	2.2154267801522	1.09871011342385	8.62003100450765	3.80796419228612	3.06833263523606	5.67288908491768	0	0
1700081H04Rik	0	0	0	0	5.11388772539344	0	0	0
1700081N11Rik	5.53856695038049	0	0.957781222723073	0.95199104807153	1.02277754507869	0	2.54719457641594	2.02257438968677
1700082M22Rik	11.077133900761	25.2703326087486	39.269030131646	11.4238925768584	51.1388772539344	26.4734823962825	57.7364103987614	33.3724774298318
1700083H02Rik	0	0	0	0	0	0	0	0
1700084C06Rik	182.772709362556	268.08526767542	149.413870744799	110.430961576298	189.213845839557	216.515266741025	200.379306678054	159.783376785255
1700084D21Rik	0	8.78968090739082	0	0	2.04555509015738	0	0	0
1700084E18Rik	6.64628034045659	6.59226068054312	16.2822807862922	12.3758836249299	7.15944281555082	7.56385211322357	13.585037740885	7.07901036390371
1700084F23Rik	3.32314017022829	1.09871011342385	5.74668733633844	3.80796419228612	5.11388772539344	2.83644454245884	5.09438915283189	4.04514877937355
1700084J12Rik	0	0	0	0	0	0	0	0
1700084M14Rik	0	0	0	0	0	0	0	0
1700085C21Rik	0	0	0	0	0	0	0	0
1700085D07Rik	0	0	0	0	0	0	0	0
1700086D15Rik	0	0	0	0	0	0	0	0
1700086L19Rik	4.43085356030439	0	5.74668733633844	1.90398209614306	19.4327733564951	0	0	0
1700086O06Rik	148.433594270197	146.128445085372	160.907245417476	106.622997384011	81.822203606295	145.604153179554	190.19052837239	157.760802395568
1700086P04Rik	14.4002740709893	5.49355056711926	14.3667183408461	3.80796419228612	9.20499790570819	6.61837059907062	12.7359728820797	14.1580207278074
1700087I21Rik	1.1077133900761	0	20.1134056771845	1.90398209614306	2.04555509015738	1.89096302830589	0	2.02257438968677
1700087M22Rik	0	0	0	0	0	0	0	0
1700088E04Rik	6.64628034045659	0	0	8.56791943264377	6.13666527047213	0.945481514152946	4.24532429402657	0
1700091H14Rik	0	0	0	0	1.02277754507869	0	0	1.01128719484339
1700092C02Rik	0	0	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	2.83644454245884	6.79251887044251	0
1700092C17Rik	4.43085356030439	0	0	3.80796419228612	7.15944281555082	1.89096302830589	6.79251887044251	4.04514877937355
1700092E16Rik	0	0	0	0	0	0	0	0
1700092E19Rik	11.077133900761	0	0	5.71194628842918	3.06833263523606	7.56385211322357	0	0
1700092K14Rik	0	0	0	0	0	0	0	0
1700092M07Rik	9.96942051068488	3.29613034027156	10.5355934499538	4.75995524035765	2.04555509015738	9.45481514152946	0	0
1700093J21Rik	47.6316757732722	32.9613034027156	53.6357484724921	45.6955703074334	24.5466610818885	39.7102235944237	30.5663349169913	25.2821798710847
1700093K21Rik	4.43085356030439	1.09871011342385	2.87334366816922	0.95199104807153	1.02277754507869	0.945481514152946	0.849064858805314	1.01128719484339
1700094D03Rik	28.8005481419786	40.6522741966826	32.5645615725845	61.8794181246495	31.7061038974393	28.3644454245884	34.8116592110179	18.203169507181
1700094J05Rik	0	0	0	0	0	0	0	0
1700094M23Rik	31.0159749221307	27.4677528355963	46.9312799134306	19.9918120095021	34.7744365326754	54.8379278208709	86.6046155981421	47.5304981576392
1700094M24Rik	1.1077133900761	4.39484045369541	0	0	2.04555509015738	0.945481514152946	0.849064858805314	0
1700095A13Rik	5.53856695038049	2.19742022684771	0	6.66393733650071	2.04555509015738	0	0	0
1700095A21Rik	1.1077133900761	0	0	0	0	0.945481514152946	0	2.02257438968677
1700095B10Rik	0	0	0	0	0	0	0	0
1700095J03Rik	2.2154267801522	0	2.87334366816922	14.279865721073	2.04555509015738	0	0	0
1700095J07Rik	2.2154267801522	4.39484045369541	0	0.95199104807153	9.20499790570819	4.72740757076473	3.39625943522126	2.02257438968677
1700095J12Rik	0	0	0	0	0	0	0	0
1700095K22Rik	4.43085356030439	0	0	8.56791943264377	6.13666527047213	0.945481514152946	0	0
1700096J18Rik	4.43085356030439	9.88839102081467	0	5.71194628842918	16.364440721259	2.83644454245884	1.69812971761063	2.02257438968677
1700096K18Rik	18.8311276312937	30.7638831758679	22.9867493453537	18.0878299133591	29.660548807282	29.3099269387413	22.0756863289382	8.0902975587471
1700097M23Rik	0	0	0	0	0	0.945481514152946	0	0
1700097N02Rik	0	0	0	0	0	0	0	0
1700099I09Rik	0	0	0	0	0	0	0	0
1700100I10Rik	0	1.09871011342385	0	0	0	0	0	0
1700100L14Rik	0	0	0	0	0	0	0	0
1700101I11Rik	1.1077133900761	1.09871011342385	0	14.279865721073	0	0	0	0
1700101I19Rik	0	0	0	0	0	0	0	0
1700101O22Rik	1.1077133900761	1.09871011342385	0	0	2.04555509015738	0.945481514152946	0	0
1700102F20Rik	0	0	0	0	0	0	0	0
1700102H20Rik	33.2314017022829	14.2832314745101	11.4933746726769	22.8477851537167	15.3416631761803	17.018667254753	15.2831674584957	22.2483182865545
1700102P08Rik	56.493382893881	38.4548539698349	58.4246545861074	31.4157045863605	65.457762885036	48.2195572218003	45.849502375487	18.203169507181
1700104B16Rik	0	0	2.87334366816922	0.95199104807153	1.02277754507869	2.83644454245884	0	0
1700104L18Rik	3.32314017022829	0	0	1.90398209614306	2.04555509015738	2.83644454245884	0	3.03386158453016
1700105G05Rik	0	1.09871011342385	0	0	0	0.945481514152946	0	0
1700105P06Rik	0	0	1.91556244544615	0	0	0.945481514152946	1.69812971761063	0
1700106O07Rik	0	0	0	0	0	0	0	0
1700108F19Rik	13.2925606809132	0	0	15.2318567691445	6.13666527047213	4.72740757076473	11.0378431644691	1.01128719484339
1700108J01Rik	0	0	0	0	0	0	0	0
1700108N06Rik	2.2154267801522	0	0.957781222723073	0.95199104807153	2.04555509015738	1.89096302830589	1.69812971761063	0
1700108N11Rik	0	0	0	0	0	0	0	0
1700109G14Rik	40.9853954328156	53.8367955577688	36.3956864634768	41.8876061151473	50.1160997088557	58.6198538774827	52.6420212459295	44.496636573109
